Rk,Squads,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
1,Arsenal,0.9,1.0,1.0,0.0,1.25,1.6666666666666667,1.0714285714285714,1.0,1.1119999999999999,1.391025641025641,0.7422680412371134,2.4406779661016946,2.7118644067796613
2,Manchester City,1.2222222222222223,1.8,0.5,0.5,2.533333333333333,1.5,3.7142857142857144,1.6470588235294117,1.349206349206349,1.524390243902439,0.8352941176470587,2.2375,1.8202247191011236
3,Newcastle Utd,1.0,1.5,0.8,0.0,1.2,0.8333333333333334,1.4444444444444444,1.2941176470588236,1.2941176470588236,1.5426356589147285,0.7450980392156863,4.555555555555555,4.555555555555555
4,Manchester Utd,0.8181818181818182,1.4,0.5,0.25,1.1333333333333333,0.25,-2.4,1.2941176470588236,1.5741935483870968,0.9798657718120805,0.5733333333333334,-60.99999999999999,-67.0
5,Tottenham,0.9090909090909091,1.2,0.0,1.3333333333333333,1.105263157894737,0.9375,2.0,1.0,1.0975609756097562,1.3181818181818181,0.6887417218543047,-3.6315789473684212,-4.0588235294117645
6,Brighton,0.9,0.8,1.0,1.0,0.7619047619047619,0.5882352941176471,1.5,0.8235294117647058,0.9176470588235295,1.006896551724138,0.8818897637795275,2.0,2.235294117647059
7,Fulham,1.1,1.25,3.0,0.6,1.2857142857142858,1.1428571428571428,inf,1.3846153846153846,1.2615384615384615,1.2265624999999998,0.945054945054945,0.2727272727272727,0.2545454545454546
8,Brentford,1.0,2.5,0.8,0.3333333333333333,1.6666666666666667,0.5555555555555556,-1.6666666666666667,1.7272727272727273,1.727272727272727,1.3620689655172415,0.9037037037037037,-1.8947368421052633,-1.894736842105263
9,Liverpool,1.1111111111111112,3.0,1.5,0.2,2.090909090909091,0.5625,-2.8,2.625,2.359550561797753,1.3496503496503496,0.7435897435897436,-5.923076923076923,-5.133333333333334
10,Chelsea,0.8181818181818182,1.6666666666666667,0.6666666666666666,0.4,1.4444444444444444,0.5,-1.2,1.4166666666666667,1.7339449541284402,0.8888888888888888,0.8206896551724138,0.38888888888888884,0.47058823529411764
11,Aston Villa,1.0,1.6666666666666667,1.0,0.6,1.875,0.6875,-0.5,1.5454545454545454,1.5454545454545452,1.378640776699029,0.9416058394160585,-0.42424242424242425,-0.42424242424242425
12,Crystal Palace,1.2222222222222223,2.0,1.0,1.0,1.5714285714285714,1.4545454545454546,1.25,1.6666666666666667,1.36,1.3164556962025316,1.1307692307692307,0.823529411764706,0.6964285714285714
13,Nott'ham Forest,1.0,4.0,1.0,0.5,4.333333333333333,0.5217391304347826,-0.05,2.5,2.5,1.5384615384615385,0.7572254335260115,-0.10975609756097562,-0.10975609756097561
14,Leicester City,1.0,0.6666666666666666,inf,0.7142857142857143,0.6470588235294118,0.5217391304347826,0.16666666666666666,1.0,1.0,0.6056338028169014,0.6294416243654822,0.7090909090909091,0.7090909090909091
15,Leeds United,1.1111111111111112,3.0,2.0,0.5,1.3636363636363635,0.7368421052631579,-0.125,2.6,2.321428571428571,0.946969696969697,1.0769230769230769,2.9,2.4166666666666665
16,West Ham,1.0,4.0,0.5,0.7142857142857143,1.8333333333333333,0.9230769230769231,0.14285714285714285,2.6,2.6,1.0078125,1.0272727272727273,0.9411764705882354,0.9411764705882353
17,Wolves,1.0,3.0,0.6666666666666666,0.8333333333333334,1.0,0.875,0.8,1.8333333333333333,1.8333333333333335,1.032258064516129,0.993103448275862,0.9607843137254903,0.9607843137254901
18,Bournemouth,1.0,3.0,1.5,0.5714285714285714,1.1111111111111112,0.3548387096774194,0.045454545454545456,2.4,2.4,1.3384615384615384,0.6225490196078431,0.28776978417266186,0.2877697841726619
19,Everton,1.0,2.0,0.5,1.2,1.5,1.0,0.625,1.1428571428571428,1.142857142857143,1.3720930232558142,0.7631578947368421,0.25,0.25
20,Southampton,1.0,0.3333333333333333,inf,0.8571428571428571,1.125,0.9444444444444444,0.8,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.9624060150375939,0.33333333333333337,0.33333333333333337
